participant_id,video_id,perceived_msv,age,gender,race,education,income,sen_seek,video_order,gender_female,race_white,survey_batch_id,unique,powerful_impact,goosebump,novel,emotional,exciting,strong_visual,creative,graphic,arousing,unusual,involving,intense,strong_soundtrack,dramatic,stimulating,strong_soundeffect
713,980,4.705882353,63,Male,White or Caucasian,3.0,1.0,2.25,6,No,Yes,8_116,5.0,5.0,1.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0
715,1004,2.588235294,63,Male,White or Caucasian,3.0,2.0,1.875,1,No,Yes,8_3,1.0,3.0,1.0,1.0,1.0,4.0,7.0,3.0,1.0,1.0,1.0,6.0,2.0,4.0,2.0,2.0,4.0
718,1016,4.0,42,Female,White or Caucasian,3.0,3.0,1.125,3,Yes,Yes,8_40,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
721,1038,1.882352941,25,Female,White or Caucasian,5.0,5.0,1.75,3,Yes,Yes,8_60,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0
722,980,4.764705882,30,Male,"White or Caucasian,Asian,Native Hawaiian or Other Pacific Islander",4.0,4.0,4.0,2,No,No,8_116,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,1.0,6.0,2.0,7.0,5.0,4.0,5.0,6.0,4.0
723,999,5.176470588,51,Male,American Indian/Native American or Alaska Native,4.0,5.0,2.875,6,No,No,8_25,6.0,6.0,5.0,5.0,6.0,6.0,7.0,5.0,7.0,3.0,6.0,4.0,7.0,1.0,7.0,6.0,1.0
723,995,1.882352941,51,Male,American Indian/Native American or Alaska Native,4.0,5.0,2.875,7,No,No,8_21,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
727,1038,4.176470588,22,Male,White or Caucasian,2.0,1.0,3.125,10,No,Yes,8_60,2.0,6.0,5.0,3.0,6.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,6.0,7.0,7.0,5.0,5.0
732,1004,2.588235294,46,Female,Asian,5.0,4.0,1.625,1,Yes,No,8_3,1.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0
733,1006,4.705882353,26,Male,White or Caucasian,3.0,3.0,3.625,1,No,Yes,8_31,5.0,6.0,1.0,5.0,7.0,5.0,5.0,5.0,4.0,1.0,5.0,6.0,7.0,2.0,6.0,5.0,5.0
733,995,1.882352941,26,Male,White or Caucasian,3.0,3.0,3.625,5,No,Yes,8_21,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0
733,999,1.764705882,26,Male,White or Caucasian,3.0,3.0,3.625,9,No,Yes,8_25,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0
735,1040,2.0,72,Male,Asian,6.0,5.0,1.125,7,No,No,8_62,4.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0
735,980,4.882352941,72,Male,Asian,6.0,5.0,1.125,8,No,No,8_116,6.0,5.0,1.0,5.0,5.0,5.0,7.0,6.0,4.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0
736,1006,4.941176471,21,Male,White or Caucasian,3.0,4.0,3.375,6,No,Yes,8_31,5.0,6.0,4.0,5.0,7.0,5.0,6.0,5.0,5.0,5.0,2.0,6.0,6.0,5.0,5.0,5.0,2.0
737,1016,1.882352941,55,Male,Other,4.0,2.0,3.625,7,No,No,8_40,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0
741,1004,5.0,37,Female,White or Caucasian,5.0,4.0,4.875,3,Yes,Yes,8_3,6.0,5.0,6.0,2.0,5.0,7.0,6.0,5.0,2.0,6.0,3.0,5.0,5.0,6.0,6.0,5.0,5.0
741,999,5.294117647,37,Female,White or Caucasian,5.0,4.0,4.875,4,Yes,Yes,8_25,7.0,5.0,7.0,7.0,5.0,6.0,6.0,5.0,7.0,6.0,2.0,2.0,6.0,2.0,7.0,7.0,3.0
741,1006,3.529411765,37,Female,White or Caucasian,5.0,4.0,4.875,7,Yes,Yes,8_31,3.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,5.0,2.0,3.0,6.0,6.0,2.0,5.0,2.0,5.0
747,1004,4.117647059,29,Male,White or Caucasian,5.0,3.0,4.625,4,No,Yes,8_3,3.0,3.0,2.0,6.0,3.0,6.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,6.0,6.0,4.0
748,1040,1.529411765,22,Male,White or Caucasian,3.0,3.0,2.5,6,No,Yes,8_62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0
750,1016,1.470588235,26,Non-binary / third gender,American Indian/Native American or Alaska Native,3.0,1.0,2.875,1,No,No,8_40,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
752,1006,4.941176471,57,Male,Asian,5.0,6.0,3.875,8,No,No,8_31,5.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,3.0,5.0,6.0,4.0
755,1040,5.176470588,45,Female,White or Caucasian,3.0,5.0,1.875,2,Yes,Yes,8_62,7.0,6.0,4.0,6.0,4.0,5.0,6.0,6.0,1.0,5.0,5.0,6.0,6.0,7.0,6.0,2.0,6.0
757,1040,5.352941176,30,Male,Black or African American,2.0,2.0,2.5,1,No,No,8_62,7.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,3.0,5.0,5.0,6.0,5.0,6.0,6.0
758,980,1.352941176,35,Non-binary / third gender,White or Caucasian,5.0,1.0,1.0,8,No,Yes,8_116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0
759,1038,3.705882353,41,Male,White or Caucasian,2.0,3.0,2.375,1,No,Yes,8_60,3.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,6.0,4.0,5.0,5.0,3.0
759,999,4.647058824,41,Male,White or Caucasian,2.0,3.0,2.375,4,No,Yes,8_25,6.0,6.0,4.0,5.0,6.0,6.0,3.0,2.0,6.0,6.0,6.0,3.0,6.0,1.0,6.0,6.0,1.0
760,1038,2.058823529,57,Female,White or Caucasian,4.0,2.0,2.5,6,Yes,Yes,8_60,4.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0
760,995,1.0,57,Female,White or Caucasian,4.0,2.0,2.5,7,Yes,Yes,8_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
762,1038,2.176470588,39,Female,Asian,3.0,6.0,2.625,3,Yes,No,8_60,5.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0
762,1016,3.705882353,39,Female,Asian,3.0,6.0,2.625,5,Yes,No,8_40,5.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,4.0,5.0,1.0,4.0,1.0,5.0,4.0
762,980,2.941176471,39,Female,Asian,3.0,6.0,2.625,7,Yes,No,8_116,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,4.0
764,1006,4.529411765,21,Male,Black or African American,4.0,6.0,2.25,4,No,No,8_31,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0
765,999,3.294117647,24,,"Black or African American,Prefer not to say",,,2.875,1,,No,8_25,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0
767,1016,5.470588235,24,Male,Black or African American,2.0,2.0,3.625,2,No,No,8_40,6.0,5.0,6.0,5.0,7.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0
767,980,5.764705882,24,Male,Black or African American,2.0,2.0,3.625,4,No,No,8_116,7.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,6.0,5.0,6.0,4.0,5.0,6.0,5.0,4.0
768,980,4.0,24,Male,Black or African American,5.0,5.0,2.875,8,No,No,8_116,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
769,1004,2.941176471,19,Male,Other,2.0,2.0,3.25,4,No,No,8_3,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,4.0,5.0
770,1004,4.411764706,29,Female,White or Caucasian,5.0,4.0,3.625,1,Yes,Yes,8_3,5.0,6.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,6.0,3.0,6.0,5.0,4.0,4.0
771,1040,2.235294118,23,Female,White or Caucasian,3.0,2.0,4.125,7,Yes,Yes,8_62,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
773,999,4.588235294,36,Male,White or Caucasian,5.0,5.0,2.0,9,No,Yes,8_25,4.0,4.0,5.0,4.0,5.0,4.0,6.0,2.0,6.0,4.0,4.0,7.0,6.0,1.0,7.0,5.0,4.0
774,1038,4.647058824,38,Female,White or Caucasian,5.0,6.0,3.5,6,Yes,Yes,8_60,2.0,6.0,5.0,4.0,6.0,6.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0
775,1006,4.0,63,Female,White or Caucasian,6.0,6.0,3.125,7,Yes,Yes,8_31,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
776,995,2.882352941,51,Female,Black or African American,6.0,4.0,4.125,9,Yes,No,8_21,1.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,6.0,4.0,2.0,4.0,2.0,1.0,5.0,4.0,1.0
777,980,4.058823529,36,Male,Black or African American,3.0,1.0,2.375,3,No,No,8_116,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
780,1016,4.941176471,43,Male,White or Caucasian,3.0,1.0,1.0,8,No,Yes,8_40,7.0,6.0,4.0,7.0,6.0,5.0,6.0,5.0,1.0,3.0,7.0,5.0,4.0,5.0,4.0,5.0,4.0
782,995,5.176470588,48,Male,Black or African American,5.0,3.0,1.875,7,No,No,8_21,4.0,5.0,4.0,6.0,4.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,1.0,4.0,6.0,7.0
783,1040,3.764705882,36,Female,Other,5.0,1.0,3.125,2,Yes,No,8_62,2.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,3.0,1.0,6.0,4.0,7.0,7.0,6.0,1.0
789,1006,4.705882353,42,Male,White or Caucasian,3.0,4.0,3.625,5,No,Yes,8_31,5.0,6.0,1.0,6.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,5.0,5.0,4.0
789,999,5.176470588,42,Male,White or Caucasian,3.0,4.0,3.625,7,No,Yes,8_25,6.0,6.0,1.0,4.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,1.0,6.0,6.0,1.0
790,1016,2.411764706,42,Male,White or Caucasian,2.0,1.0,3.125,5,No,Yes,8_40,1.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0
792,995,3.058823529,30,Male,Asian,6.0,5.0,2.5,8,No,No,8_21,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0
792,1038,3.647058824,30,Male,Asian,6.0,5.0,2.5,10,No,No,8_60,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
796,1016,2.058823529,40,Male,Asian,5.0,4.0,2.0,4,No,No,8_40,2.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0
801,995,3.470588235,50,Male,Black or African American,5.0,2.0,1.0,3,No,No,8_21,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0
802,999,4.823529412,31,Male,"White or Caucasian,Black or African American,American Indian/Native American or Alaska Native",4.0,5.0,3.25,4,No,No,8_25,7.0,7.0,4.0,6.0,5.0,6.0,3.0,4.0,6.0,1.0,6.0,4.0,7.0,1.0,7.0,7.0,1.0
803,1004,2.411764706,51,Male,White or Caucasian,6.0,6.0,3.375,5,No,Yes,8_3,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,6.0,2.0,4.0
805,1004,1.0,33,Female,Black or African American,5.0,6.0,1.0,7,Yes,No,8_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
805,1040,2.411764706,33,Female,Black or African American,5.0,6.0,1.0,8,Yes,No,8_62,1.0,1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0
807,1097,3.764705882,19,Female,Black or African American,3.0,2.0,3.5,3,Yes,No,9_113,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0
807,1197,4.176470588,19,Female,Black or African American,3.0,2.0,3.5,7,Yes,No,9_96,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0
808,1130,2.470588235,32,Female,White or Caucasian,5.0,6.0,3.875,1,Yes,Yes,9_35,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,5.0,2.0,2.0
811,1195,1.0,55,Female,White or Caucasian,4.0,5.0,2.0,7,Yes,Yes,9_94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
812,1187,4.117647059,33,Female,Other,4.0,3.0,2.625,7,Yes,No,9_87,6.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0
813,1114,5.294117647,51,Female,White or Caucasian,4.0,4.0,1.375,2,Yes,Yes,9_20,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,3.0,6.0,6.0,3.0
814,1119,4.235294118,57,Male,White or Caucasian,5.0,3.0,1.625,1,No,Yes,9_25,4.0,5.0,1.0,4.0,6.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
814,1091,1.882352941,57,Male,White or Caucasian,5.0,3.0,1.625,2,No,Yes,9_108,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
815,1114,4.176470588,24,Male,White or Caucasian,3.0,5.0,3.0,1,No,Yes,9_20,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0
815,1130,4.764705882,24,Male,White or Caucasian,3.0,5.0,3.0,3,No,Yes,9_35,4.0,5.0,4.0,6.0,6.0,6.0,3.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0
816,1187,4.941176471,24,Female,Black or African American,6.0,4.0,3.625,1,Yes,No,9_87,6.0,6.0,3.0,7.0,5.0,6.0,7.0,6.0,4.0,2.0,5.0,7.0,6.0,3.0,5.0,5.0,1.0
816,1195,3.0,24,Female,Black or African American,6.0,4.0,3.625,4,Yes,No,9_94,3.0,5.0,2.0,2.0,5.0,4.0,2.0,5.0,1.0,5.0,2.0,2.0,2.0,1.0,3.0,6.0,1.0
818,1087,3.235294118,66,Male,White or Caucasian,5.0,5.0,1.5,3,No,Yes,9_104,5.0,6.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,4.0,4.0,4.0
818,1091,2.0,66,Male,White or Caucasian,5.0,5.0,1.5,8,No,Yes,9_108,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0
819,1088,4.705882353,22,Female,"White or Caucasian,Asian",5.0,2.0,3.625,3,Yes,No,9_105,7.0,4.0,5.0,7.0,5.0,5.0,6.0,3.0,1.0,7.0,5.0,2.0,5.0,5.0,4.0,6.0,3.0
821,1132,5.176470588,29,Female,Asian,3.0,1.0,2.0,7,Yes,No,9_37,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0
821,1097,3.470588235,29,Female,Asian,3.0,1.0,2.0,9,Yes,No,9_113,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0
822,1177,,44,Female,Black or African American,3.0,1.0,2.25,9,Yes,No,9_78,,,,,,,,,,,,,,,,,
824,1197,3.882352941,59,Female,White or Caucasian,6.0,6.0,1.5,2,Yes,Yes,9_96,4.0,5.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,5.0,3.0,6.0,5.0,4.0,5.0,5.0,5.0
824,1187,3.529411765,59,Female,White or Caucasian,6.0,6.0,1.5,9,Yes,Yes,9_87,5.0,5.0,1.0,3.0,5.0,2.0,4.0,2.0,1.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,3.0
827,1186,1.588235294,32,Male,White or Caucasian,5.0,3.0,4.0,4,No,Yes,9_86,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0
827,1088,3.352941176,32,Male,White or Caucasian,5.0,3.0,4.0,10,No,Yes,9_105,2.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,1.0,5.0,2.0,4.0,1.0,2.0,3.0,5.0,4.0
828,1097,3.235294118,29,Male,White or Caucasian,4.0,3.0,1.625,4,No,Yes,9_113,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,1.0,4.0,3.0,2.0,1.0,6.0,6.0,4.0,1.0
830,1087,4.941176471,21,Female,White or Caucasian,3.0,5.0,4.375,3,Yes,Yes,9_104,7.0,6.0,4.0,5.0,7.0,4.0,3.0,4.0,3.0,4.0,4.0,7.0,5.0,6.0,7.0,5.0,3.0
830,1177,2.647058824,21,Female,White or Caucasian,3.0,5.0,4.375,8,Yes,Yes,9_78,1.0,2.0,1.0,3.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,6.0,4.0,1.0
832,1186,3.294117647,56,Male,White or Caucasian,6.0,6.0,3.0,1,No,Yes,9_86,4.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,1.0,5.0,5.0,1.0
832,1119,4.823529412,56,Male,White or Caucasian,6.0,6.0,3.0,3,No,Yes,9_25,6.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
832,1132,5.058823529,56,Male,White or Caucasian,6.0,6.0,3.0,9,No,Yes,9_37,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0
832,1114,1.0,56,Male,White or Caucasian,6.0,6.0,3.0,10,No,Yes,9_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
833,1130,4.529411765,56,Female,Asian,6.0,6.0,2.375,2,Yes,No,9_35,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0
833,1132,4.176470588,56,Female,Asian,6.0,6.0,2.375,5,Yes,No,9_37,4.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,1.0,5.0,4.0,4.0
833,1163,5.470588235,56,Female,Asian,6.0,6.0,2.375,8,Yes,No,9_65,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0
834,1187,4.117647059,43,Male,White or Caucasian,6.0,6.0,1.625,4,No,Yes,9_87,4.0,5.0,1.0,5.0,2.0,4.0,7.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,6.0,3.0,4.0
836,1091,2.235294118,70,Male,White or Caucasian,3.0,3.0,1.375,6,No,Yes,9_108,4.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0
836,1195,3.058823529,70,Male,White or Caucasian,3.0,3.0,1.375,9,No,Yes,9_94,3.0,5.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,5.0,1.0,4.0
837,1088,3.411764706,45,Female,,3.0,,3.25,1,Yes,,9_105,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
837,1197,5.352941176,45,Female,,3.0,,3.25,8,Yes,,9_96,5.0,7.0,5.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,3.0,6.0,6.0,5.0,6.0,5.0,5.0
838,1119,5.235294118,32,Female,White or Caucasian,3.0,2.0,3.625,2,Yes,Yes,9_25,6.0,4.0,1.0,5.0,2.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0
838,1114,1.0,32,Female,White or Caucasian,3.0,2.0,3.625,9,Yes,Yes,9_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
839,1087,5.176470588,62,Male,White or Caucasian,2.0,3.0,4.25,10,No,Yes,9_104,7.0,6.0,2.0,6.0,5.0,6.0,5.0,5.0,5.0,3.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0
841,1177,2.235294118,42,Male,White or Caucasian,2.0,3.0,2.875,1,No,Yes,9_78,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0
842,1097,2.705882353,40,Male,Black or African American,5.0,4.0,2.75,9,No,No,9_113,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,2.0,1.0,1.0,2.0,7.0,7.0,2.0,5.0
842,1130,2.529411765,40,Male,Black or African American,5.0,4.0,2.75,10,No,No,9_35,1.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,6.0,3.0,5.0
843,1087,5.882352941,70,Male,Asian,6.0,4.0,1.375,3,No,No,9_104,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
843,1195,2.0,70,Male,Asian,6.0,4.0,1.375,5,No,No,9_94,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
843,1177,4.764705882,70,Male,Asian,6.0,4.0,1.375,7,No,No,9_78,6.0,5.0,6.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0
843,1097,5.647058824,70,Male,Asian,6.0,4.0,1.375,9,No,No,9_113,6.0,6.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
844,1091,2.647058824,46,Male,White or Caucasian,5.0,6.0,1.875,1,No,Yes,9_108,4.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0
845,1177,1.117647059,35,Male,White or Caucasian,5.0,3.0,3.25,9,No,Yes,9_78,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
846,1186,2.647058824,60,Female,White or Caucasian,4.0,5.0,2.5,8,Yes,Yes,9_86,2.0,4.0,1.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0
847,1132,3.058823529,36,Male,White or Caucasian,2.0,1.0,2.5,10,No,Yes,9_37,3.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0
848,1163,5.764705882,59,Female,White or Caucasian,3.0,3.0,2.125,10,Yes,Yes,9_65,5.0,7.0,3.0,6.0,6.0,7.0,6.0,7.0,1.0,7.0,6.0,6.0,6.0,7.0,5.0,7.0,6.0
849,1163,4.411764706,64,Female,White or Caucasian,5.0,4.0,1.25,5,Yes,Yes,9_65,5.0,5.0,4.0,4.0,6.0,5.0,5.0,3.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0
849,1197,5.058823529,64,Female,White or Caucasian,5.0,4.0,1.25,8,Yes,Yes,9_96,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0
850,1091,3.117647059,35,Male,White or Caucasian,2.0,3.0,1.625,3,No,Yes,9_108,5.0,2.0,2.0,6.0,5.0,1.0,4.0,5.0,3.0,1.0,3.0,1.0,2.0,2.0,6.0,2.0,3.0
852,1114,3.411764706,26,Female,White or Caucasian,5.0,1.0,3.0,8,Yes,Yes,9_20,6.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,7.0,6.0,7.0,1.0,7.0,2.0,2.0
853,1114,2.470588235,31,Male,White or Caucasian,3.0,2.0,2.5,3,No,Yes,9_20,3.0,2.0,1.0,3.0,5.0,3.0,5.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0
853,1197,4.470588235,31,Male,White or Caucasian,3.0,2.0,2.5,4,No,Yes,9_96,7.0,5.0,5.0,6.0,5.0,5.0,3.0,2.0,3.0,1.0,6.0,5.0,5.0,5.0,6.0,3.0,4.0
853,1195,3.294117647,31,Male,White or Caucasian,3.0,2.0,2.5,7,No,Yes,9_94,4.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,5.0,5.0
854,1119,6.352941176,58,Female,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,1.0,1.125,3,Yes,No,9_25,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,2.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0
